name	HexA	HexN	DP	Ac	S	formula	neutral_mass	floating_Na	floating_NH3
HS_HexA5_HexN5_Ac5_S12_pNP	5	5	10	5	12	C76H110N6O94S12	3169.286912	1	9
HS_HexA5_HexN5_Ac5_S12_pNP	5	5	10	5	12	C76H110N6O94S12	3186.313461	1	10
HS_HexA5_HexN5_Ac5_S12_pNP	5	5	10	5	12	C76H110N6O94S12	3203.340010	1	11
HS_HexA5_HexN5_Ac5_S12_pNP	5	5	10	5	12	C76H110N6O94S12	3220.366559	1	12
HS_HexA5_HexN5_Ac5_S12_pNP	5	5	10	5	12	C76H110N6O94S12	3237.393108	1	13
HS_HexA5_HexN5_Ac5_S12_pNP	5	5	10	5	12	C76H110N6O94S12	3254.419658	1	14
HS_HexA5_HexN5_Ac5_S12_pNP	5	5	10	5	12	C76H110N6O94S12	3271.446207	1	15
HS_HexA5_HexN5_Ac5_S12_pNP	5	5	10	5	12	C76H110N6O94S12	3288.472756	1	16
HS_HexA5_HexN5_Ac5_S12_pNP	5	5	10	5	12	C76H110N6O94S12	3038.029914	2	0
HS_HexA5_HexN5_Ac5_S12_pNP	5	5	10	5	12	C76H110N6O94S12	3055.056464	2	1
HS_HexA5_HexN5_Ac5_S12_pNP	5	5	10	5	12	C76H110N6O94S12	3072.083013	2	2
HS_HexA5_HexN5_Ac5_S12_pNP	5	5	10	5	12	C76H110N6O94S12	3089.109562	2	3
HS_HexA5_HexN5_Ac5_S12_pNP	5	5	10	5	12	C76H110N6O94S12	3106.136111	2	4
HS_HexA5_HexN5_Ac5_S12_pNP	5	5	10	5	12	C76H110N6O94S12	3123.162660	2	5
HS_HexA5_HexN5_Ac5_S12_pNP	5	5	10	5	12	C76H110N6O94S12	3140.189209	2	6
HS_HexA5_HexN5_Ac5_S12_pNP	5	5	10	5	12	C76H110N6O94S12	3157.215758	2	7
HS_HexA5_HexN5_Ac5_S12_pNP	5	5	10	5	12	C76H110N6O94S12	3174.242307	2	8
HS_HexA5_HexN5_Ac5_S12_pNP	5	5	10	5	12	C76H110N6O94S12	3191.268856	2	9
HS_HexA5_HexN5_Ac5_S12_pNP	5	5	10	5	12	C76H110N6O94S12	3208.295405	2	10
HS_HexA5_HexN5_Ac5_S12_pNP	5	5	10	5	12	C76H110N6O94S12	3225.321955	2	11
HS_HexA5_HexN5_Ac5_S12_pNP	5	5	10	5	12	C76H110N6O94S12	3242.348504	2	12
HS_HexA5_HexN5_Ac5_S12_pNP	5	5	10	5	12	C76H110N6O94S12	3259.375053	2	13
HS_HexA5_HexN5_Ac5_S12_pNP	5	5	10	5	12	C76H110N6O94S12	3276.401602	2	14
HS_HexA5_HexN5_Ac5_S12_pNP	5	5	10	5	12	C76H110N6O94S12	3293.428151	2	15
HS_HexA5_HexN5_Ac5_S13_pNP	5	5	10	5	13	C76H110N6O97S13	3074.022841	0	0
HS_HexA5_HexN5_Ac5_S13_pNP	5	5	10	5	13	C76H110N6O97S13	3091.049390	0	1
HS_HexA5_HexN5_Ac5_S13_pNP	5	5	10	5	13	C76H110N6O97S13	3108.075939	0	2
HS_HexA5_HexN5_Ac5_S13_pNP	5	5	10	5	13	C76H110N6O97S13	3125.102488	0	3
HS_HexA5_HexN5_Ac5_S13_pNP	5	5	10	5	13	C76H110N6O97S13	3142.129037	0	4
HS_HexA5_HexN5_Ac5_S13_pNP	5	5	10	5	13	C76H110N6O97S13	3159.155586	0	5
HS_HexA5_HexN5_Ac5_S13_pNP	5	5	10	5	13	C76H110N6O97S13	3176.182136	0	6
HS_HexA5_HexN5_Ac5_S13_pNP	5	5	10	5	13	C76H110N6O97S13	3193.208685	0	7
HS_HexA5_HexN5_Ac5_S13_pNP	5	5	10	5	13	C76H110N6O97S13	3210.235234	0	8
HS_HexA5_HexN5_Ac5_S13_pNP	5	5	10	5	13	C76H110N6O97S13	3227.261783	0	9
HS_HexA5_HexN5_Ac5_S13_pNP	5	5	10	5	13	C76H110N6O97S13	3244.288332	0	10
HS_HexA5_HexN5_Ac5_S13_pNP	5	5	10	5	13	C76H110N6O97S13	3261.314881	0	11
HS_HexA5_HexN5_Ac5_S13_pNP	5	5	10	5	13	C76H110N6O97S13	3278.341430	0	12
HS_HexA5_HexN5_Ac5_S13_pNP	5	5	10	5	13	C76H110N6O97S13	3295.367979	0	13
HS_HexA5_HexN5_Ac5_S13_pNP	5	5	10	5	13	C76H110N6O97S13	3312.394528	0	14
HS_HexA5_HexN5_Ac5_S13_pNP	5	5	10	5	13	C76H110N6O97S13	3329.421077	0	15
HS_HexA5_HexN5_Ac5_S13_pNP	5	5	10	5	13	C76H110N6O97S13	3346.447627	0	16
HS_HexA5_HexN5_Ac5_S13_pNP	5	5	10	5	13	C76H110N6O97S13	3363.474176	0	17
HS_HexA5_HexN5_Ac5_S13_pNP	5	5	10	5	13	C76H110N6O97S13	3380.500725	0	18
HS_HexA5_HexN5_Ac5_S13_pNP	5	5	10	5	13	C76H110N6O97S13	3096.004785	1	0
HS_HexA5_HexN5_Ac5_S13_pNP	5	5	10	5	13	C76H110N6O97S13	3113.031334	1	1
HS_HexA5_HexN5_Ac5_S13_pNP	5	5	10	5	13	C76H110N6O97S13	3130.057883	1	2
HS_HexA5_HexN5_Ac5_S13_pNP	5	5	10	5	13	C76H110N6O97S13	3147.084432	1	3
HS_HexA5_HexN5_Ac5_S13_pNP	5	5	10	5	13	C76H110N6O97S13	3164.110982	1	4
HS_HexA5_HexN5_Ac5_S13_pNP	5	5	10	5	13	C76H110N6O97S13	3181.137531	1	5
HS_HexA5_HexN5_Ac5_S13_pNP	5	5	10	5	13	C76H110N6O97S13	3198.164080	1	6
HS_HexA5_HexN5_Ac5_S13_pNP	5	5	10	5	13	C76H110N6O97S13	3215.190629	1	7
HS_HexA5_HexN5_Ac5_S13_pNP	5	5	10	5	13	C76H110N6O97S13	3232.217178	1	8
HS_HexA5_HexN5_Ac5_S13_pNP	5	5	10	5	13	C76H110N6O97S13	3249.243727	1	9
HS_HexA5_HexN5_Ac5_S13_pNP	5	5	10	5	13	C76H110N6O97S13	3266.270276	1	10
HS_HexA5_HexN5_Ac5_S13_pNP	5	5	10	5	13	C76H110N6O97S13	3283.296825	1	11
HS_HexA5_HexN5_Ac5_S13_pNP	5	5	10	5	13	C76H110N6O97S13	3300.323374	1	12
HS_HexA5_HexN5_Ac5_S13_pNP	5	5	10	5	13	C76H110N6O97S13	3317.349924	1	13
HS_HexA5_HexN5_Ac5_S13_pNP	5	5	10	5	13	C76H110N6O97S13	3334.376473	1	14
HS_HexA5_HexN5_Ac5_S13_pNP	5	5	10	5	13	C76H110N6O97S13	3351.403022	1	15
HS_HexA5_HexN5_Ac5_S13_pNP	5	5	10	5	13	C76H110N6O97S13	3368.429571	1	16
HS_HexA5_HexN5_Ac5_S13_pNP	5	5	10	5	13	C76H110N6O97S13	3385.456120	1	17
HS_HexA5_HexN5_Ac5_S13_pNP	5	5	10	5	13	C76H110N6O97S13	3117.986729	2	0
HS_HexA5_HexN5_Ac5_S13_pNP	5	5	10	5	13	C76H110N6O97S13	3135.013279	2	1
HS_HexA5_HexN5_Ac5_S13_pNP	5	5	10	5	13	C76H110N6O97S13	3152.039828	2	2
HS_HexA5_HexN5_Ac5_S13_pNP	5	5	10	5	13	C76H110N6O97S13	3169.066377	2	3
HS_HexA5_HexN5_Ac5_S13_pNP	5	5	10	5	13	C76H110N6O97S13	3186.092926	2	4
HS_HexA5_HexN5_Ac5_S13_pNP	5	5	10	5	13	C76H110N6O97S13	3203.119475	2	5
HS_HexA5_HexN5_Ac5_S13_pNP	5	5	10	5	13	C76H110N6O97S13	3220.146024	2	6
HS_HexA5_HexN5_Ac5_S13_pNP	5	5	10	5	13	C76H110N6O97S13	3237.172573	2	7
HS_HexA5_HexN5_Ac5_S13_pNP	5	5	10	5	13	C76H110N6O97S13	3254.199122	2	8
HS_HexA5_HexN5_Ac5_S13_pNP	5	5	10	5	13	C76H110N6O97S13	3271.225671	2	9
HS_HexA5_HexN5_Ac5_S13_pNP	5	5	10	5	13	C76H110N6O97S13	3288.252220	2	10
HS_HexA5_HexN5_Ac5_S13_pNP	5	5	10	5	13	C76H110N6O97S13	3305.278770	2	11
HS_HexA5_HexN5_Ac5_S13_pNP	5	5	10	5	13	C76H110N6O97S13	3322.305319	2	12
HS_HexA5_HexN5_Ac5_S13_pNP	5	5	10	5	13	C76H110N6O97S13	3339.331868	2	13
HS_HexA5_HexN5_Ac5_S13_pNP	5	5	10	5	13	C76H110N6O97S13	3356.358417	2	14
HS_HexA5_HexN5_Ac5_S13_pNP	5	5	10	5	13	C76H110N6O97S13	3373.384966	2	15
HS_HexA5_HexN5_Ac5_S13_pNP	5	5	10	5	13	C76H110N6O97S13	3390.411515	2	16
HS_HexA5_HexN5_Ac5_S14_pNP	5	5	10	5	14	C76H110N6O100S14	3153.979656	0	0
HS_HexA5_HexN5_Ac5_S14_pNP	5	5	10	5	14	C76H110N6O100S14	3171.006205	0	1
HS_HexA5_HexN5_Ac5_S14_pNP	5	5	10	5	14	C76H110N6O100S14	3188.032754	0	2
HS_HexA5_HexN5_Ac5_S14_pNP	5	5	10	5	14	C76H110N6O100S14	3205.059303	0	3
HS_HexA5_HexN5_Ac5_S14_pNP	5	5	10	5	14	C76H110N6O100S14	3222.085852	0	4
HS_HexA5_HexN5_Ac5_S14_pNP	5	5	10	5	14	C76H110N6O100S14	3239.112401	0	5
HS_HexA5_HexN5_Ac5_S14_pNP	5	5	10	5	14	C76H110N6O100S14	3256.138951	0	6
HS_HexA5_HexN5_Ac5_S14_pNP	5	5	10	5	14	C76H110N6O100S14	3273.165500	0	7
HS_HexA5_HexN5_Ac5_S14_pNP	5	5	10	5	14	C76H110N6O100S14	3290.192049	0	8
HS_HexA5_HexN5_Ac5_S14_pNP	5	5	10	5	14	C76H110N6O100S14	3307.218598	0	9
HS_HexA5_HexN5_Ac5_S14_pNP	5	5	10	5	14	C76H110N6O100S14	3324.245147	0	10
HS_HexA5_HexN5_Ac5_S14_pNP	5	5	10	5	14	C76H110N6O100S14	3341.271696	0	11
HS_HexA5_HexN5_Ac5_S14_pNP	5	5	10	5	14	C76H110N6O100S14	3358.298245	0	12
HS_HexA5_HexN5_Ac5_S14_pNP	5	5	10	5	14	C76H110N6O100S14	3375.324794	0	13
HS_HexA5_HexN5_Ac5_S14_pNP	5	5	10	5	14	C76H110N6O100S14	3392.351343	0	14
HS_HexA5_HexN5_Ac5_S14_pNP	5	5	10	5	14	C76H110N6O100S14	3409.377892	0	15
HS_HexA5_HexN5_Ac5_S14_pNP	5	5	10	5	14	C76H110N6O100S14	3426.404442	0	16
HS_HexA5_HexN5_Ac5_S14_pNP	5	5	10	5	14	C76H110N6O100S14	3443.430991	0	17
HS_HexA5_HexN5_Ac5_S14_pNP	5	5	10	5	14	C76H110N6O100S14	3460.457540	0	18
HS_HexA5_HexN5_Ac5_S14_pNP	5	5	10	5	14	C76H110N6O100S14	3477.484089	0	19
HS_HexA5_HexN5_Ac5_S14_pNP	5	5	10	5	14	C76H110N6O100S14	3175.961600	1	0
HS_HexA5_HexN5_Ac5_S14_pNP	5	5	10	5	14	C76H110N6O100S14	3192.988149	1	1
HS_HexA5_HexN5_Ac5_S14_pNP	5	5	10	5	14	C76H110N6O100S14	3210.014698	1	2
HS_HexA5_HexN5_Ac5_S14_pNP	5	5	10	5	14	C76H110N6O100S14	3227.041248	1	3
HS_HexA5_HexN5_Ac5_S14_pNP	5	5	10	5	14	C76H110N6O100S14	3244.067797	1	4
HS_HexA5_HexN5_Ac5_S14_pNP	5	5	10	5	14	C76H110N6O100S14	3261.094346	1	5
HS_HexA5_HexN5_Ac5_S14_pNP	5	5	10	5	14	C76H110N6O100S14	3278.120895	1	6
HS_HexA5_HexN5_Ac5_S14_pNP	5	5	10	5	14	C76H110N6O100S14	3295.147444	1	7
HS_HexA5_HexN5_Ac5_S14_pNP	5	5	10	5	14	C76H110N6O100S14	3312.173993	1	8
HS_HexA5_HexN5_Ac5_S14_pNP	5	5	10	5	14	C76H110N6O100S14	3329.200542	1	9
HS_HexA5_HexN5_Ac5_S14_pNP	5	5	10	5	14	C76H110N6O100S14	3346.227091	1	10
HS_HexA5_HexN5_Ac5_S14_pNP	5	5	10	5	14	C76H110N6O100S14	3363.253640	1	11
HS_HexA5_HexN5_Ac5_S14_pNP	5	5	10	5	14	C76H110N6O100S14	3380.280189	1	12
HS_HexA5_HexN5_Ac5_S14_pNP	5	5	10	5	14	C76H110N6O100S14	3397.306739	1	13
HS_HexA5_HexN5_Ac5_S14_pNP	5	5	10	5	14	C76H110N6O100S14	3414.333288	1	14
HS_HexA5_HexN5_Ac5_S14_pNP	5	5	10	5	14	C76H110N6O100S14	3431.359837	1	15
HS_HexA5_HexN5_Ac5_S14_pNP	5	5	10	5	14	C76H110N6O100S14	3448.386386	1	16
HS_HexA5_HexN5_Ac5_S14_pNP	5	5	10	5	14	C76H110N6O100S14	3465.412935	1	17
HS_HexA5_HexN5_Ac5_S14_pNP	5	5	10	5	14	C76H110N6O100S14	3482.439484	1	18
HS_HexA5_HexN5_Ac5_S14_pNP	5	5	10	5	14	C76H110N6O100S14	3197.943544	2	0
HS_HexA5_HexN5_Ac5_S14_pNP	5	5	10	5	14	C76H110N6O100S14	3214.970094	2	1
HS_HexA5_HexN5_Ac5_S14_pNP	5	5	10	5	14	C76H110N6O100S14	3231.996643	2	2
HS_HexA5_HexN5_Ac5_S14_pNP	5	5	10	5	14	C76H110N6O100S14	3249.023192	2	3
HS_HexA5_HexN5_Ac5_S14_pNP	5	5	10	5	14	C76H110N6O100S14	3266.049741	2	4
HS_HexA5_HexN5_Ac5_S14_pNP	5	5	10	5	14	C76H110N6O100S14	3283.076290	2	5
HS_HexA5_HexN5_Ac5_S14_pNP	5	5	10	5	14	C76H110N6O100S14	3300.102839	2	6
HS_HexA5_HexN5_Ac5_S14_pNP	5	5	10	5	14	C76H110N6O100S14	3317.129388	2	7
HS_HexA5_HexN5_Ac5_S14_pNP	5	5	10	5	14	C76H110N6O100S14	3334.155937	2	8
HS_HexA5_HexN5_Ac5_S14_pNP	5	5	10	5	14	C76H110N6O100S14	3351.182486	2	9
HS_HexA5_HexN5_Ac5_S14_pNP	5	5	10	5	14	C76H110N6O100S14	3368.209035	2	10
HS_HexA5_HexN5_Ac5_S14_pNP	5	5	10	5	14	C76H110N6O100S14	3385.235585	2	11
HS_HexA5_HexN5_Ac5_S14_pNP	5	5	10	5	14	C76H110N6O100S14	3402.262134	2	12
HS_HexA5_HexN5_Ac5_S14_pNP	5	5	10	5	14	C76H110N6O100S14	3419.288683	2	13
HS_HexA5_HexN5_Ac5_S14_pNP	5	5	10	5	14	C76H110N6O100S14	3436.315232	2	14
HS_HexA5_HexN5_Ac5_S14_pNP	5	5	10	5	14	C76H110N6O100S14	3453.341781	2	15
HS_HexA5_HexN5_Ac5_S14_pNP	5	5	10	5	14	C76H110N6O100S14	3470.368330	2	16
HS_HexA5_HexN5_Ac5_S14_pNP	5	5	10	5	14	C76H110N6O100S14	3487.394879	2	17
HS_HexA5_HexN5_Ac5_S15_pNP	5	5	10	5	15	C76H110N6O103S15	3233.936471	0	0
HS_HexA5_HexN5_Ac5_S15_pNP	5	5	10	5	15	C76H110N6O103S15	3250.963020	0	1
HS_HexA5_HexN5_Ac5_S15_pNP	5	5	10	5	15	C76H110N6O103S15	3267.989569	0	2
HS_HexA5_HexN5_Ac5_S15_pNP	5	5	10	5	15	C76H110N6O103S15	3285.016118	0	3
HS_HexA5_HexN5_Ac5_S15_pNP	5	5	10	5	15	C76H110N6O103S15	3302.042667	0	4
HS_HexA5_HexN5_Ac5_S15_pNP	5	5	10	5	15	C76H110N6O103S15	3319.069217	0	5
HS_HexA5_HexN5_Ac5_S15_pNP	5	5	10	5	15	C76H110N6O103S15	3336.095766	0	6
HS_HexA5_HexN5_Ac5_S15_pNP	5	5	10	5	15	C76H110N6O103S15	3353.122315	0	7
HS_HexA5_HexN5_Ac5_S15_pNP	5	5	10	5	15	C76H110N6O103S15	3370.148864	0	8
HS_HexA5_HexN5_Ac5_S15_pNP	5	5	10	5	15	C76H110N6O103S15	3387.175413	0	9
HS_HexA5_HexN5_Ac5_S15_pNP	5	5	10	5	15	C76H110N6O103S15	3404.201962	0	10
HS_HexA5_HexN5_Ac5_S15_pNP	5	5	10	5	15	C76H110N6O103S15	3421.228511	0	11
HS_HexA5_HexN5_Ac5_S15_pNP	5	5	10	5	15	C76H110N6O103S15	3438.255060	0	12
HS_HexA5_HexN5_Ac5_S15_pNP	5	5	10	5	15	C76H110N6O103S15	3455.281609	0	13
HS_HexA5_HexN5_Ac5_S15_pNP	5	5	10	5	15	C76H110N6O103S15	3472.308158	0	14
HS_HexA5_HexN5_Ac5_S15_pNP	5	5	10	5	15	C76H110N6O103S15	3489.334708	0	15
HS_HexA5_HexN5_Ac5_S15_pNP	5	5	10	5	15	C76H110N6O103S15	3506.361257	0	16
HS_HexA5_HexN5_Ac5_S15_pNP	5	5	10	5	15	C76H110N6O103S15	3523.387806	0	17
HS_HexA5_HexN5_Ac5_S15_pNP	5	5	10	5	15	C76H110N6O103S15	3540.414355	0	18
HS_HexA5_HexN5_Ac5_S15_pNP	5	5	10	5	15	C76H110N6O103S15	3557.440904	0	19
HS_HexA5_HexN5_Ac5_S15_pNP	5	5	10	5	15	C76H110N6O103S15	3574.467453	0	20
HS_HexA5_HexN5_Ac5_S15_pNP	5	5	10	5	15	C76H110N6O103S15	3255.918415	1	0
HS_HexA5_HexN5_Ac5_S15_pNP	5	5	10	5	15	C76H110N6O103S15	3272.944964	1	1
HS_HexA5_HexN5_Ac5_S15_pNP	5	5	10	5	15	C76H110N6O103S15	3289.971513	1	2
HS_HexA5_HexN5_Ac5_S15_pNP	5	5	10	5	15	C76H110N6O103S15	3306.998063	1	3
HS_HexA5_HexN5_Ac5_S15_pNP	5	5	10	5	15	C76H110N6O103S15	3324.024612	1	4
HS_HexA5_HexN5_Ac5_S15_pNP	5	5	10	5	15	C76H110N6O103S15	3341.051161	1	5
HS_HexA5_HexN5_Ac5_S15_pNP	5	5	10	5	15	C76H110N6O103S15	3358.077710	1	6
HS_HexA5_HexN5_Ac5_S15_pNP	5	5	10	5	15	C76H110N6O103S15	3375.104259	1	7
HS_HexA5_HexN5_Ac5_S15_pNP	5	5	10	5	15	C76H110N6O103S15	3392.130808	1	8
HS_HexA5_HexN5_Ac5_S15_pNP	5	5	10	5	15	C76H110N6O103S15	3409.157357	1	9
HS_HexA5_HexN5_Ac5_S15_pNP	5	5	10	5	15	C76H110N6O103S15	3426.183906	1	10
HS_HexA5_HexN5_Ac5_S15_pNP	5	5	10	5	15	C76H110N6O103S15	3443.210455	1	11
HS_HexA5_HexN5_Ac5_S15_pNP	5	5	10	5	15	C76H110N6O103S15	3460.237004	1	12
HS_HexA5_HexN5_Ac5_S15_pNP	5	5	10	5	15	C76H110N6O103S15	3477.263554	1	13
HS_HexA5_HexN5_Ac5_S15_pNP	5	5	10	5	15	C76H110N6O103S15	3494.290103	1	14
HS_HexA5_HexN5_Ac5_S15_pNP	5	5	10	5	15	C76H110N6O103S15	3511.316652	1	15
HS_HexA5_HexN5_Ac5_S15_pNP	5	5	10	5	15	C76H110N6O103S15	3528.343201	1	16
HS_HexA5_HexN5_Ac5_S15_pNP	5	5	10	5	15	C76H110N6O103S15	3545.369750	1	17
HS_HexA5_HexN5_Ac5_S15_pNP	5	5	10	5	15	C76H110N6O103S15	3562.396299	1	18
HS_HexA5_HexN5_Ac5_S15_pNP	5	5	10	5	15	C76H110N6O103S15	3579.422848	1	19
HS_HexA5_HexN5_Ac5_S15_pNP	5	5	10	5	15	C76H110N6O103S15	3277.900360	2	0
HS_HexA5_HexN5_Ac5_S15_pNP	5	5	10	5	15	C76H110N6O103S15	3294.926909	2	1
HS_HexA5_HexN5_Ac5_S15_pNP	5	5	10	5	15	C76H110N6O103S15	3311.953458	2	2
HS_HexA5_HexN5_Ac5_S15_pNP	5	5	10	5	15	C76H110N6O103S15	3328.980007	2	3
HS_HexA5_HexN5_Ac5_S15_pNP	5	5	10	5	15	C76H110N6O103S15	3346.006556	2	4
HS_HexA5_HexN5_Ac5_S15_pNP	5	5	10	5	15	C76H110N6O103S15	3363.033105	2	5
HS_HexA5_HexN5_Ac5_S15_pNP	5	5	10	5	15	C76H110N6O103S15	3380.059654	2	6
HS_HexA5_HexN5_Ac5_S15_pNP	5	5	10	5	15	C76H110N6O103S15	3397.086203	2	7
HS_HexA5_HexN5_Ac5_S15_pNP	5	5	10	5	15	C76H110N6O103S15	3414.112752	2	8
HS_HexA5_HexN5_Ac5_S15_pNP	5	5	10	5	15	C76H110N6O103S15	3431.139301	2	9
HS_HexA5_HexN5_Ac5_S15_pNP	5	5	10	5	15	C76H110N6O103S15	3448.165851	2	10
HS_HexA5_HexN5_Ac5_S15_pNP	5	5	10	5	15	C76H110N6O103S15	3465.192400	2	11
HS_HexA5_HexN5_Ac5_S15_pNP	5	5	10	5	15	C76H110N6O103S15	3482.218949	2	12
HS_HexA5_HexN5_Ac5_S15_pNP	5	5	10	5	15	C76H110N6O103S15	3499.245498	2	13
HS_HexA5_HexN5_Ac5_S15_pNP	5	5	10	5	15	C76H110N6O103S15	3516.272047	2	14
HS_HexA5_HexN5_Ac5_S15_pNP	5	5	10	5	15	C76H110N6O103S15	3533.298596	2	15
HS_HexA5_HexN5_Ac5_S15_pNP	5	5	10	5	15	C76H110N6O103S15	3550.325145	2	16
HS_HexA5_HexN5_Ac5_S15_pNP	5	5	10	5	15	C76H110N6O103S15	3567.351694	2	17
HS_HexA5_HexN5_Ac5_S15_pNP	5	5	10	5	15	C76H110N6O103S15	3584.378243	2	18
HS_HexA6_HexN5_Ac0_S0_pNP	6	5	11	0	0	C72H108N6O59	2000.563510	0	0
HS_HexA6_HexN5_Ac0_S0_pNP	6	5	11	0	0	C72H108N6O59	2017.590059	0	1
HS_HexA6_HexN5_Ac0_S0_pNP	6	5	11	0	0	C72H108N6O59	2034.616608	0	2
HS_HexA6_HexN5_Ac0_S0_pNP	6	5	11	0	0	C72H108N6O59	2051.643157	0	3
HS_HexA6_HexN5_Ac0_S0_pNP	6	5	11	0	0	C72H108N6O59	2068.669706	0	4
HS_HexA6_HexN5_Ac0_S0_pNP	6	5	11	0	0	C72H108N6O59	2085.696256	0	5
HS_HexA6_HexN5_Ac0_S0_pNP	6	5	11	0	0	C72H108N6O59	2102.722805	0	6
HS_HexA6_HexN5_Ac0_S0_pNP	6	5	11	0	0	C72H108N6O59	2022.545454	1	0
HS_HexA6_HexN5_Ac0_S0_pNP	6	5	11	0	0	C72H108N6O59	2039.572003	1	1
HS_HexA6_HexN5_Ac0_S0_pNP	6	5	11	0	0	C72H108N6O59	2056.598553	1	2
HS_HexA6_HexN5_Ac0_S0_pNP	6	5	11	0	0	C72H108N6O59	2073.625102	1	3
HS_HexA6_HexN5_Ac0_S0_pNP	6	5	11	0	0	C72H108N6O59	2090.651651	1	4
HS_HexA6_HexN5_Ac0_S0_pNP	6	5	11	0	0	C72H108N6O59	2107.678200	1	5
HS_HexA6_HexN5_Ac0_S0_pNP	6	5	11	0	0	C72H108N6O59	2044.527399	2	0
HS_HexA6_HexN5_Ac0_S0_pNP	6	5	11	0	0	C72H108N6O59	2061.553948	2	1
HS_HexA6_HexN5_Ac0_S0_pNP	6	5	11	0	0	C72H108N6O59	2078.580497	2	2
HS_HexA6_HexN5_Ac0_S0_pNP	6	5	11	0	0	C72H108N6O59	2095.607046	2	3
HS_HexA6_HexN5_Ac0_S0_pNP	6	5	11	0	0	C72H108N6O59	2112.633595	2	4
HS_HexA6_HexN5_Ac0_S1_pNP	6	5	11	0	1	C72H108N6O62S	2080.520325	0	0
HS_HexA6_HexN5_Ac0_S1_pNP	6	5	11	0	1	C72H108N6O62S	2097.546874	0	1
HS_HexA6_HexN5_Ac0_S1_pNP	6	5	11	0	1	C72H108N6O62S	2114.573423	0	2
HS_HexA6_HexN5_Ac0_S1_pNP	6	5	11	0	1	C72H108N6O62S	2131.599972	0	3
HS_HexA6_HexN5_Ac0_S1_pNP	6	5	11	0	1	C72H108N6O62S	2148.626521	0	4
HS_HexA6_HexN5_Ac0_S1_pNP	6	5	11	0	1	C72H108N6O62S	2165.653071	0	5
HS_HexA6_HexN5_Ac0_S1_pNP	6	5	11	0	1	C72H108N6O62S	2182.679620	0	6
HS_HexA6_HexN5_Ac0_S1_pNP	6	5	11	0	1	C72H108N6O62S	2199.706169	0	7
HS_HexA6_HexN5_Ac0_S1_pNP	6	5	11	0	1	C72H108N6O62S	2102.502269	1	0
HS_HexA6_HexN5_Ac0_S1_pNP	6	5	11	0	1	C72H108N6O62S	2119.528818	1	1
HS_HexA6_HexN5_Ac0_S1_pNP	6	5	11	0	1	C72H108N6O62S	2136.555368	1	2
HS_HexA6_HexN5_Ac0_S1_pNP	6	5	11	0	1	C72H108N6O62S	2153.581917	1	3
HS_HexA6_HexN5_Ac0_S1_pNP	6	5	11	0	1	C72H108N6O62S	2170.608466	1	4
HS_HexA6_HexN5_Ac0_S1_pNP	6	5	11	0	1	C72H108N6O62S	2187.635015	1	5
HS_HexA6_HexN5_Ac0_S1_pNP	6	5	11	0	1	C72H108N6O62S	2204.661564	1	6
HS_HexA6_HexN5_Ac0_S1_pNP	6	5	11	0	1	C72H108N6O62S	2124.484214	2	0
HS_HexA6_HexN5_Ac0_S1_pNP	6	5	11	0	1	C72H108N6O62S	2141.510763	2	1
HS_HexA6_HexN5_Ac0_S1_pNP	6	5	11	0	1	C72H108N6O62S	2158.537312	2	2
HS_HexA6_HexN5_Ac0_S1_pNP	6	5	11	0	1	C72H108N6O62S	2175.563861	2	3
HS_HexA6_HexN5_Ac0_S1_pNP	6	5	11	0	1	C72H108N6O62S	2192.590410	2	4
HS_HexA6_HexN5_Ac0_S1_pNP	6	5	11	0	1	C72H108N6O62S	2209.616959	2	5
HS_HexA6_HexN5_Ac0_S2_pNP	6	5	11	0	2	C72H108N6O65S2	2160.477140	0	0
HS_HexA6_HexN5_Ac0_S2_pNP	6	5	11	0	2	C72H108N6O65S2	2177.503689	0	1
HS_HexA6_HexN5_Ac0_S2_pNP	6	5	11	0	2	C72H108N6O65S2	2194.530238	0	2
HS_HexA6_HexN5_Ac0_S2_pNP	6	5	11	0	2	C72H108N6O65S2	2211.556787	0	3
HS_HexA6_HexN5_Ac0_S2_pNP	6	5	11	0	2	C72H108N6O65S2	2228.583337	0	4
HS_HexA6_HexN5_Ac0_S2_pNP	6	5	11	0	2	C72H108N6O65S2	2245.609886	0	5
HS_HexA6_HexN5_Ac0_S2_pNP	6	5	11	0	2	C72H108N6O65S2	2262.636435	0	6
HS_HexA6_HexN5_Ac0_S2_pNP	6	5	11	0	2	C72H108N6O65S2	2279.662984	0	7
HS_HexA6_HexN5_Ac0_S2_pNP	6	5	11	0	2	C72H108N6O65S2	2296.689533	0	8
HS_HexA6_HexN5_Ac0_S2_pNP	6	5	11	0	2	C72H108N6O65S2	2182.459084	1	0
HS_HexA6_HexN5_Ac0_S2_pNP	6	5	11	0	2	C72H108N6O65S2	2199.485633	1	1
HS_HexA6_HexN5_Ac0_S2_pNP	6	5	11	0	2	C72H108N6O65S2	2216.512183	1	2
HS_HexA6_HexN5_Ac0_S2_pNP	6	5	11	0	2	C72H108N6O65S2	2233.538732	1	3
HS_HexA6_HexN5_Ac0_S2_pNP	6	5	11	0	2	C72H108N6O65S2	2250.565281	1	4
HS_HexA6_HexN5_Ac0_S2_pNP	6	5	11	0	2	C72H108N6O65S2	2267.591830	1	5
HS_HexA6_HexN5_Ac0_S2_pNP	6	5	11	0	2	C72H108N6O65S2	2284.618379	1	6
